Data from Rubpy_BV_1800_EDTA_Buffered_Absorbance_15-06-37-916.txt Node
Date: Wed Jul 01 15:06:37 BST 2026
User: fpm-admin
Spectrometer: OFX00224
Trigger mode: 0
Integration Time (sec): 7.000000E-2
Scans to average: 3
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2136
>>>>>Begin Spectral Data<<<<<
154.91	-0.36
155.289	0.22
155.669	-0.7
156.048	-0.51
156.428	-0
156.807	-0
157.186	-0
157.566	-0.75
157.945	0.41
158.325	-0
158.704	-0
159.083	-0
159.462	-0
159.842	-0.27
160.221	-0.48
160.6	-0.05
160.979	-0
161.359	-0
161.738	0.57
162.117	-0.21
162.496	-0.49
162.875	0.08
163.254	0.57
163.633	-0
164.012	0.26
164.391	-1.05
164.77	-0.57
165.149	-0
165.528	-0
165.907	-1.06
166.286	-0.11
166.665	-0
167.044	0.54
167.423	-0.21
167.802	0.08
168.181	0.22
168.559	-0.56
168.938	-0.44
169.317	-0
169.696	-0
170.074	-0
170.453	0.45
170.832	-0
171.21	-0.35
171.589	-0
171.968	0.3
172.346	-0
172.725	0.6
173.103	0.35
173.482	-0
173.861	-0
174.239	0.39
174.617	-0
174.996	0.67
175.374	-0.19
175.753	-0
176.131	-0
176.51	-0.18
176.888	-0
177.266	-0
177.645	-0.05
178.023	0.45
178.401	-0.21
178.779	-0.36
179.158	-1
179.536	-0.56
179.914	-0.03
180.292	-0
180.67	-0.11
181.048	-0
181.427	-0.3
181.805	-0
182.183	-0
182.561	-0
182.939	-0
183.317	1.18
183.695	0.9
184.073	0.12
184.451	0.39
184.829	-0.16
185.206	-0.3
185.584	0.15
185.962	-0
186.34	0.25
186.718	-0
187.096	-0.68
187.473	0.07
187.851	-0
188.229	-0
188.607	0.23
188.984	0.17
189.362	0.28
189.74	0.14
190.117	0.2
190.495	0.22
190.872	0.25
191.25	0.22
191.627	0.44
192.005	0.14
192.382	0.23
192.76	0.21
193.137	0.23
193.515	0.21
193.892	0.32
194.269	0.36
194.647	0.35
195.024	0.23
195.401	0.16
195.779	0.29
196.156	0.27
196.533	0.21
196.91	0.25
197.288	0.21
197.665	0.23
198.042	0.25
198.419	0.28
198.796	0.1
199.173	0.18
199.55	0.27
199.927	0.17
200.304	0.26
200.681	0.31
201.058	0.3
201.435	0.28
201.812	0.13
202.189	0.32
202.566	0.32
202.943	0.15
203.32	0.27
203.697	0.35
204.073	0.29
204.45	0.19
204.827	0.26
205.204	0.22
205.58	0.19
205.957	0.3
206.334	0.18
206.71	0.2
207.087	0.31
207.464	0.13
207.84	0.31
208.217	0.27
208.593	0.24
208.97	0.23
209.346	0.41
209.723	0.19
210.099	0.43
210.476	0.15
210.852	0.24
211.228	0.2
211.605	0.38
211.981	0.32
212.357	0.23
212.733	0.32
213.11	0.2
213.486	0.21
213.862	0.4
214.238	0.29
214.614	0.34
214.991	0.32
215.367	0.24
215.743	0.26
216.119	0.3
216.495	0.18
216.871	0.24
217.247	0.09
217.623	0.31
217.999	0.2
218.375	0.24
218.751	0.18
219.127	0.21
219.502	0.2
219.878	0.17
220.254	0.18
220.63	0.31
221.006	0.33
221.381	0.21
221.757	0.19
222.133	0.3
222.508	0.32
222.884	0.14
223.26	0.27
223.635	0.24
224.011	0.31
224.386	0.26
224.762	0.27
225.137	0.31
225.513	0.2
225.888	0.26
226.264	0.26
226.639	0.14
227.014	0.16
227.39	0.32
227.765	0.16
228.14	0.24
228.516	0.45
228.891	0.24
229.266	0.17
229.641	0.15
230.017	0.23
230.392	0.38
230.767	0.26
231.142	0.28
231.517	0.17
231.892	0.23
232.267	0.29
232.642	0.32
233.017	0.32
233.392	0.18
233.767	0.27
234.142	0.11
234.517	0.24
234.892	0.16
235.267	0.19
235.641	0.15
236.016	0.13
236.391	0.19
236.766	0.16
237.14	0.28
237.515	0.23
237.89	0.16
238.264	0.21
238.639	0.09
239.014	0.26
239.388	0.3
239.763	0.36
240.137	0.37
240.512	0.14
240.886	0.22
241.261	0.29
241.635	0.26
242.009	0.28
242.384	0.24
242.758	0.13
243.132	0.24
243.507	0.27
243.881	0.21
244.255	0.21
244.629	0.29
245.004	0.28
245.378	0.36
245.752	0.27
246.126	0.21
246.5	0.37
246.874	0.32
247.248	0.33
247.622	0.24
247.996	0.26
248.37	0.19
248.744	0.2
249.118	0.26
249.492	0.14
249.866	0.26
250.24	0.37
250.613	0.22
250.987	0.29
251.361	0.23
251.735	0.23
252.108	0.28
252.482	0.19
252.856	0.27
253.229	0.17
253.603	0.2
253.977	0.23
254.35	0.13
254.724	0.29
255.097	0.26
255.471	0.26
255.844	0.25
256.218	0.31
256.591	0.22
256.964	0.22
257.338	0.23
257.711	0.18
258.084	0.24
258.458	0.33
258.831	0.29
259.204	0.23
259.577	0.15
259.95	0.32
260.323	0.27
260.697	0.3
261.07	0.27
261.443	0.28
261.816	0.22
262.189	0.31
262.562	0.24
262.935	0.28
263.308	0.21
263.68	0.26
264.053	0.19
264.426	0.28
264.799	0.29
265.172	0.29
265.545	0.27
265.917	0.24
266.29	0.27
266.663	0.39
267.035	0.24
267.408	0.35
267.781	0.39
268.153	0.22
268.526	0.19
268.898	0.22
269.271	0.15
269.643	0.28
270.016	0.23
270.388	0.3
270.76	0.28
271.133	0.27
271.505	0.23
271.877	0.32
272.25	0.34
272.622	0.29
272.994	0.32
273.366	0.27
273.739	0.23
274.111	0.31
274.483	0.29
274.855	0.27
275.227	0.31
275.599	0.21
275.971	0.23
276.343	0.23
276.715	0.34
277.087	0.36
277.459	0.3
277.831	0.37
278.203	0.21
278.574	0.23
278.946	0.28
279.318	0.26
279.69	0.24
280.061	0.23
280.433	0.3
280.805	0.25
281.176	0.22
281.548	0.26
281.92	0.16
282.291	0.25
282.663	0.29
283.034	0.23
283.406	0.27
283.777	0.33
284.148	0.26
284.52	0.36
284.891	0.29
285.262	0.24
285.634	0.25
286.005	0.2
286.376	0.33
286.747	0.34
287.119	0.42
287.49	0.3
287.861	0.31
288.232	0.25
288.603	0.3
288.974	0.24
289.345	0.25
289.716	0.17
290.087	0.19
290.458	0.25
290.829	0.32
291.2	0.28
291.571	0.37
291.941	0.37
292.312	0.34
292.683	0.34
293.054	0.27
293.424	0.35
293.795	0.3
294.166	0.34
294.536	0.32
294.907	0.31
295.277	0.29
295.648	0.31
296.018	0.25
296.389	0.33
296.759	0.23
297.13	0.24
297.5	0.32
297.871	0.27
298.241	0.29
298.611	0.3
298.981	0.32
299.352	0.29
299.722	0.36
300.092	0.29
300.462	0.26
300.832	0.32
301.202	0.29
301.573	0.36
301.943	0.31
302.313	0.32
302.683	0.28
303.053	0.26
303.422	0.25
303.792	0.33
304.162	0.29
304.532	0.18
304.902	0.29
305.272	0.26
305.641	0.27
306.011	0.22
306.381	0.27
306.75	0.25
307.12	0.27
307.49	0.27
307.859	0.31
308.229	0.2
308.598	0.23
308.968	0.26
309.337	0.2
309.707	0.23
310.076	0.25
310.445	0.27
310.815	0.2
311.184	0.21
311.553	0.23
311.923	0.24
312.292	0.22
312.661	0.27
313.03	0.22
313.399	0.22
313.768	0.21
314.137	0.23
314.506	0.24
314.875	0.23
315.244	0.24
315.613	0.22
315.982	0.25
316.351	0.24
316.72	0.25
317.089	0.26
317.458	0.23
317.826	0.27
318.195	0.26
318.564	0.25
318.933	0.26
319.301	0.26
319.67	0.25
320.038	0.27
320.407	0.27
320.775	0.28
321.144	0.28
321.512	0.28
321.881	0.28
322.249	0.29
322.618	0.29
322.986	0.3
323.354	0.29
323.723	0.3
324.091	0.3
324.459	0.31
324.827	0.31
325.195	0.32
325.564	0.33
325.932	0.31
326.3	0.34
326.668	0.34
327.036	0.34
327.404	0.34
327.772	0.35
328.14	0.36
328.508	0.36
328.875	0.36
329.243	0.37
329.611	0.38
329.979	0.37
330.346	0.39
330.714	0.4
331.082	0.39
331.449	0.4
331.817	0.41
332.185	0.42
332.552	0.42
332.92	0.44
333.287	0.45
333.655	0.46
334.022	0.46
334.389	0.47
334.757	0.48
335.124	0.48
335.491	0.5
335.859	0.51
336.226	0.51
