Data from Rubpy_BV_1500_EDTA_Buffered_Absorbance_14-15-41-660.txt Node
Date: Wed Jul 01 14:15:41 BST 2026
User: fpm-admin
Spectrometer: OFX00224
Trigger mode: 0
Integration Time (sec): 7.000000E-2
Scans to average: 3
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2136
>>>>>Begin Spectral Data<<<<<
154.91	0.3
155.289	0.15
155.669	-1.5
156.048	-0
156.428	-0
156.807	-0
157.186	-0
157.566	0.09
157.945	0.22
158.325	-0
158.704	-0
159.083	-0
159.462	-0.09
159.842	0.48
160.221	-0.39
160.6	-0
160.979	-0.06
161.359	-0
161.738	-0.08
162.117	0.28
162.496	-0
162.875	-0
163.254	-0.05
163.633	0.18
164.012	-0.19
164.391	0.09
164.77	0.16
165.149	0.29
165.528	-0.48
165.907	-0.12
166.286	-0.59
166.665	0.32
167.044	0.93
167.423	-0
167.802	-0
168.181	0.25
168.559	0.36
168.938	-0.07
169.317	0.04
169.696	0.05
170.074	-0
170.453	-0.09
170.832	-0
171.21	-0
171.589	-0.18
171.968	-0.35
172.346	-0
172.725	-0
173.103	-0
173.482	-0.88
173.861	-0
174.239	-0
174.617	0.18
174.996	1.08
175.374	0.11
175.753	-0.4
176.131	0.48
176.51	0.35
176.888	-0
177.266	-0
177.645	-0
178.023	-0
178.401	-0.18
178.779	0.08
179.158	0.22
179.536	-0
179.914	-0.08
180.292	0.39
180.67	-0
181.048	0.35
181.427	1.04
181.805	-0.1
182.183	-0
182.561	0.47
182.939	-0
183.317	-0
183.695	0.25
184.073	-0.02
184.451	0.34
184.829	0.48
185.206	-0
185.584	-0
185.962	-0.12
186.34	-0
186.718	-0
187.096	-0
187.473	-0.14
187.851	-0
188.229	0.46
188.607	0.12
188.984	0.15
189.362	0.12
189.74	0.09
190.117	0.13
190.495	0.06
190.872	0.15
191.25	0.06
191.627	0.05
192.005	0.08
192.382	0.2
192.76	0.18
193.137	0.17
193.515	0.08
193.892	0.15
194.269	-0.01
194.647	0.17
195.024	0.07
195.401	0.08
195.779	0.1
196.156	0.12
196.533	0.09
196.91	0.16
197.288	0.1
197.665	0.12
198.042	0.21
198.419	0.19
198.796	0.2
199.173	0.19
199.55	0.17
199.927	0.12
200.304	0.23
200.681	0.21
201.058	0.28
201.435	0.21
201.812	0.29
202.189	0.13
202.566	0.15
202.943	0.21
203.32	0.07
203.697	0.14
204.073	0.17
204.45	0.18
204.827	0.35
205.204	0.12
205.58	0.19
205.957	0.15
206.334	0.15
206.71	0.19
207.087	0.16
207.464	0.12
207.84	0.07
208.217	0.14
208.593	0.22
208.97	0.19
209.346	0.26
209.723	0.09
210.099	0.16
210.476	0.14
210.852	0.15
211.228	0.14
211.605	0.23
211.981	0.12
212.357	0.1
212.733	0.1
213.11	0.09
213.486	0.08
213.862	0.09
214.238	0.2
214.614	0.13
214.991	0.08
215.367	0.08
215.743	0.13
216.119	0.15
216.495	0.2
216.871	0.12
217.247	0.1
217.623	0.11
217.999	0.12
218.375	0.19
218.751	0.13
219.127	0.15
219.502	0.1
219.878	0.23
220.254	0.13
220.63	0.12
221.006	0.14
221.381	0.16
221.757	0.2
222.133	0.12
222.508	0.25
222.884	0.28
223.26	0.15
223.635	0.19
224.011	0.19
224.386	0.12
224.762	0.24
225.137	0.21
225.513	0.18
225.888	0.14
226.264	0.25
226.639	0.22
227.014	0.15
227.39	0.18
227.765	0.18
228.14	0.15
228.516	0.18
228.891	0.19
229.266	0.19
229.641	0.34
230.017	0.21
230.392	0.23
230.767	0.08
231.142	0.1
231.517	0.22
231.892	0.28
232.267	0.22
232.642	0.17
233.017	0.16
233.392	0.11
233.767	0.11
234.142	0.14
234.517	0.23
234.892	0.19
235.267	0.23
235.641	0.14
236.016	0.13
236.391	0.18
236.766	0.26
237.14	0.04
237.515	0.15
237.89	0.14
238.264	0.16
238.639	0.16
239.014	0.14
239.388	0.09
239.763	0.12
240.137	0.13
240.512	0.14
240.886	0.15
241.261	0.05
241.635	0.11
242.009	0.08
242.384	0.14
242.758	0.14
243.132	0.14
243.507	0.11
243.881	0.09
244.255	0.21
244.629	0.19
245.004	0.1
245.378	0.17
245.752	0.16
246.126	0.2
246.5	0.19
246.874	0.24
247.248	0.16
247.622	0.06
247.996	0.12
248.37	0.15
248.744	0.06
249.118	0.18
249.492	0.16
249.866	0.08
250.24	0.19
250.613	0.17
250.987	0.21
251.361	0.13
251.735	0.2
252.108	0.13
252.482	0.16
252.856	0.17
253.229	0.2
253.603	0.23
253.977	0.11
254.35	0.22
254.724	0.17
255.097	0.04
255.471	0.2
255.844	0.1
256.218	0.17
256.591	0.15
256.964	0.14
257.338	0.15
257.711	0.17
258.084	0.18
258.458	0.06
258.831	0.11
259.204	0.15
259.577	0.14
259.95	0.15
260.323	0.11
260.697	0.15
261.07	0.14
261.443	0.17
261.816	0.17
262.189	0.13
262.562	0.09
262.935	0.15
263.308	0.14
263.68	0.11
264.053	0.17
264.426	0.12
264.799	0.15
265.172	0.16
265.545	0.24
265.917	0.19
266.29	0.21
266.663	0.13
267.035	0.16
267.408	0.07
267.781	0.13
268.153	0.25
268.526	0.14
268.898	0.12
269.271	0.21
269.643	0.2
270.016	0.09
270.388	0.14
270.76	0.19
271.133	0.22
271.505	0.23
271.877	0.18
272.25	0.18
272.622	0.23
272.994	0.19
273.366	0.07
273.739	0.18
274.111	0.16
274.483	0.13
274.855	0.16
275.227	0.15
275.599	0.1
275.971	0.17
276.343	0.15
276.715	0.29
277.087	0.22
277.459	0.17
277.831	0.16
278.203	0.2
278.574	0.16
278.946	0.14
279.318	0.15
279.69	0.12
280.061	0.16
280.433	0.09
280.805	0.11
281.176	0.18
281.548	0.17
281.92	0.18
282.291	0.15
282.663	0.15
283.034	0.12
283.406	0.13
283.777	0.17
284.148	0.17
284.52	0.19
284.891	0.17
285.262	0.25
285.634	0.1
286.005	0.15
286.376	0.23
286.747	0.14
287.119	0.13
287.49	0.13
287.861	0.15
288.232	0.18
288.603	0.2
288.974	0.19
289.345	0.17
289.716	0.12
290.087	0.24
290.458	0.22
290.829	0.12
291.2	0.16
291.571	0.17
291.941	0.1
292.312	0.14
292.683	0.13
293.054	0.15
293.424	0.17
293.795	0.14
294.166	0.13
294.536	0.17
294.907	0.23
295.277	0.24
295.648	0.2
296.018	0.13
296.389	0.16
296.759	0.18
297.13	0.19
297.5	0.19
297.871	0.2
298.241	0.11
298.611	0.18
298.981	0.22
299.352	0.15
299.722	0.22
300.092	0.13
300.462	0.16
300.832	0.13
301.202	0.21
301.573	0.23
301.943	0.11
302.313	0.12
302.683	0.23
303.053	0.17
303.422	0.17
303.792	0.14
304.162	0.15
304.532	0.21
304.902	0.13
305.272	0.15
305.641	0.19
306.011	0.15
306.381	0.13
306.75	0.16
307.12	0.15
307.49	0.16
307.859	0.18
308.229	0.14
308.598	0.15
308.968	0.11
309.337	0.13
309.707	0.12
310.076	0.1
310.445	0.14
310.815	0.12
311.184	0.11
311.553	0.09
311.923	0.1
312.292	0.1
312.661	0.12
313.03	0.14
313.399	0.11
313.768	0.12
314.137	0.1
314.506	0.11
314.875	0.11
315.244	0.12
315.613	0.13
315.982	0.14
316.351	0.12
316.72	0.11
317.089	0.13
317.458	0.13
317.826	0.13
318.195	0.12
318.564	0.13
318.933	0.14
319.301	0.13
319.67	0.13
320.038	0.13
320.407	0.13
320.775	0.13
321.144	0.14
321.512	0.15
321.881	0.14
322.249	0.15
322.618	0.14
322.986	0.15
323.354	0.15
323.723	0.15
324.091	0.16
324.459	0.15
324.827	0.16
325.195	0.16
325.564	0.16
325.932	0.16
326.3	0.17
326.668	0.17
327.036	0.17
327.404	0.18
327.772	0.18
328.14	0.18
328.508	0.18
328.875	0.18
329.243	0.18
329.611	0.19
329.979	0.19
330.346	0.18
330.714	0.19
331.082	0.2
331.449	0.19
331.817	0.2
332.185	0.2
332.552	0.21
332.92	0.21
333.287	0.21
333.655	0.22
334.022	0.22
334.389	0.23
334.757	0.23
335.124	0.23
335.491	0.24
335.859	0.24
336.226	0.25
336.593	0.25
336.96	0.26
337.327	0.26
337.695	0.26
338.062	0.27
338.429	0.28
338.796	0.28
339.163	0.29
339.53	0.28
339.897	0.3
340.263	0.29
340.63	0.31
340.997	0.31
341.364	0.32
341.731	0.32
342.097	0.32
342.464	0.34
342.831	0.34
343.197	0.34
343.564	0.35
343.931	0.35
344.297	0.35
344.664	0.37
345.03	0.37
345.396	0.37
345.763	0.38
346.129	0.39
346.496	0.39
346.862	0.4
347.228	0.4
347.594	0.41
347.961	0.41
348.327	0.42
348.693	0.42
349.059	0.43
349.425	0.43
349.791	0.43
350.157	0.45
350.523	0.45
350.889	0.45
351.255	0.46
351.621	0.46
351.987	0.47
352.353	0.47
352.719	0.48
353.084	0.49
353.45	0.49
353.816	0.5
354.181	0.5
354.547	0.51
354.913	0.52
355.278	0.53
355.644	0.53
356.009	0.54
356.375	0.54
356.74	0.56
357.106	0.56
357.471	0.56
357.836	0.58
358.202	0.58
358.567	0.59
358.932	0.6
359.297	0.6
359.663	0.62
360.028	0.62
360.393	0.63
360.758	0.64
361.123	0.65
361.488	0.66
361.853	0.67
362.218	0.67
362.583	0.67
362.948	0.69
363.312	0.7
363.677	0.7
364.042	0.71
364.407	0.72
364.772	0.73
365.136	0.74
365.501	0.75
365.865	0.76
366.23	0.77
366.595	0.76
366.959	0.77
367.324	0.78
367.688	0.78
368.052	0.8
368.417	0.8
368.781	0.8
369.145	0.82
369.51	0.82
369.874	0.83
370.238	0.84
370.602	0.84
370.967	0.84
371.331	0.85
371.695	0.85
372.059	0.85
372.423	0.85
372.787	0.86
373.151	0.85
373.515	0.85
373.878	0.85
374.242	0.84
374.606	0.84
374.97	0.83
375.334	0.83
375.697	0.82
376.061	0.83
376.425	0.81
376.788	0.81
377.152	0.79
377.515	0.79
377.879	0.78
378.242	0.77
378.606	0.76
378.969	0.75
379.333	0.74
379.696	0.74
380.059	0.73
380.422	0.72
380.786	0.71
381.149	0.7
381.512	0.7
381.875	0.69
382.238	0.68
382.601	0.68
382.964	0.67
383.327	0.66
383.69	0.67
384.053	0.66
384.416	0.65
384.779	0.64
385.142	0.64
385.504	0.64
385.867	0.65
386.23	0.64
386.593	0.65
386.955	0.64
387.318	0.63
387.68	0.64
388.043	0.65
388.405	0.64
388.768	0.64
389.13	0.64
389.493	0.64
389.855	0.63
390.217	0.63
390.58	0.63
390.942	0.62
391.304	0.62
391.666	0.61
392.028	0.6
392.391	0.6
392.753	0.59
393.115	0.59
393.477	0.57
393.839	0.57
394.201	0.57
394.563	0.57
394.924	0.57
395.286	0.57
395.648	0.57
396.01	0.57
396.371	0.58
396.733	0.59
397.095	0.6
397.456	0.62
397.818	0.62
398.18	0.64
398.541	0.66
398.903	0.68
399.264	0.69
399.625	0.71
399.987	0.72
400.348	0.74
400.709	0.74
401.071	0.75
401.432	0.76
401.793	0.76
402.154	0.74
402.515	0.74
402.876	0.73
403.238	0.72
403.599	0.7
403.96	0.68
404.32	0.65
404.681	0.64
405.042	0.62
405.403	0.57
405.764	0.55
406.125	0.53
406.485	0.5
406.846	0.46
407.207	0.45
407.567	0.42
407.928	0.39
408.288	0.37
408.649	0.35
409.009	0.34
409.37	0.31
409.73	0.29
410.091	0.28
410.451	0.26
410.811	0.25
411.171	0.24
411.532	0.22
411.892	0.22
412.252	0.2
412.612	0.2
412.972	0.19
413.332	0.18
413.692	0.17
414.052	0.17
414.412	0.16
414.772	0.15
415.132	0.15
415.492	0.14
415.851	0.14
416.211	0.14
416.571	0.13
416.931	0.13
417.29	0.12
417.65	0.12
418.009	0.12
418.369	0.12
418.728	0.11
419.088	0.11
419.447	0.1
419.807	0.1
420.166	0.1
420.525	0.1
420.884	0.09
421.244	0.1
421.603	0.09
421.962	0.09
422.321	0.09
422.68	0.08
423.039	0.08
423.398	0.09
423.757	0.08
424.116	0.08
424.475	0.09
424.834	0.08
425.193	0.08
425.551	0.08
425.91	0.08
426.269	0.08
426.628	0.07
426.986	0.08
427.345	0.07
427.703	0.07
428.062	0.07
428.42	0.07
428.779	0.07
429.137	0.08
429.496	0.06
429.854	0.07
430.212	0.07
430.57	0.07
430.929	0.06
431.287	0.07
431.645	0.06
432.003	0.07
432.361	0.06
432.719	0.07
433.077	0.06
433.435	0.06
433.793	0.07
434.151	0.07
434.509	0.07
434.866	0.07
435.224	0.06
435.582	0.07
435.94	0.07
436.297	0.07
436.655	0.06
437.012	0.07
437.37	0.06
437.727	0.06
438.085	0.06
438.442	0.06
438.8	0.06
439.157	0.06
439.514	0.07
439.872	0.06
440.229	0.07
440.586	0.06
440.943	0.07
441.3	0.07
441.657	0.06
442.014	0.06
442.371	0.06
442.728	0.05
443.085	0.07
443.442	0.07
443.799	0.06
444.156	0.06
444.513	0.07
444.869	0.06
445.226	0.06
445.583	0.07
445.939	0.06
446.296	0.07
446.652	0.06
447.009	0.07
447.365	0.06
447.722	0.07
448.078	0.07
448.434	0.07
448.791	0.07
449.147	0.06
449.503	0.06
449.859	0.07
450.215	0.07
450.571	0.07
450.928	0.07
451.284	0.07
451.64	0.07
451.995	0.07
452.351	0.08
452.707	0.08
453.063	0.07
453.419	0.07
453.775	0.07
454.13	0.07
454.486	0.08
454.842	0.07
455.197	0.06
455.553	0.07
455.908	0.07
456.264	0.07
456.619	0.07
456.975	0.07
457.33	0.07
457.685	0.08
458.04	0.07
458.396	0.08
458.751	0.07
459.106	0.08
459.461	0.08
459.816	0.08
460.171	0.08
460.526	0.08
460.881	0.07
461.236	0.07
461.591	0.08
461.946	0.08
462.301	0.08
462.655	0.09
463.01	0.08
463.365	0.08
463.719	0.07
464.074	0.07
464.428	0.07
464.783	0.08
465.137	0.08
465.492	0.08
465.846	0.08
466.201	0.08
466.555	0.08
466.909	0.08
467.263	0.08
467.618	0.08
467.972	0.09
468.326	0.08
468.68	0.09
469.034	0.09
469.388	0.09
469.742	0.09
470.096	0.09
470.45	0.09
470.804	0.09
471.157	0.1
471.511	0.09
471.865	0.1
472.218	0.1
472.572	0.09
472.926	0.1
473.279	0.1
473.633	0.1
473.986	0.11
474.34	0.11
474.693	0.11
475.046	0.11
475.4	0.11
475.753	0.12
476.106	0.12
476.459	0.12
476.812	0.12
477.165	0.12
477.519	0.12
477.872	0.12
478.224	0.13
478.577	0.13
478.93	0.13
479.283	0.13
479.636	0.14
479.989	0.14
480.341	0.13
480.694	0.14
481.047	0.14
481.399	0.14
481.752	0.14
482.104	0.14
482.457	0.15
482.809	0.15
483.162	0.15
483.514	0.15
483.866	0.15
484.219	0.15
484.571	0.15
484.923	0.16
485.275	0.16
485.627	0.16
485.979	0.17
486.331	0.16
486.683	0.17
487.035	0.17
487.387	0.16
487.739	0.17
488.091	0.18
488.443	0.18
488.794	0.18
489.146	0.18
489.498	0.18
489.849	0.18
490.201	0.18
490.552	0.19
490.904	0.19
491.255	0.19
491.607	0.19
491.958	0.19
492.309	0.2
492.661	0.19
493.012	0.19
493.363	0.2
493.714	0.2
494.065	0.2
494.416	0.2
494.767	0.2
495.118	0.2
495.469	0.21
495.82	0.21
496.171	0.21
496.522	0.21
496.872	0.21
497.223	0.22
497.574	0.22
497.924	0.22
498.275	0.22
498.626	0.22
498.976	0.22
499.327	0.22
499.677	0.22
500.027	0.23
500.378	0.23
500.728	0.23
501.078	0.24
501.428	0.23
501.779	0.24
502.129	0.24
502.479	0.24
502.829	0.24
503.179	0.24
503.529	0.24
503.879	0.25
504.229	0.25
504.578	0.25
504.928	0.25
505.278	0.25
505.628	0.26
505.977	0.26
506.327	0.26
506.676	0.26
507.026	0.26
507.375	0.26
507.725	0.26
508.074	0.27
508.424	0.27
508.773	0.27
509.122	0.27
509.471	0.27
509.82	0.27
510.17	0.27
510.519	0.28
510.868	0.28
511.217	0.28
511.566	0.28
511.915	0.28
512.263	0.28
512.612	0.29
512.961	0.29
513.31	0.29
513.659	0.29
514.007	0.29
514.356	0.29
514.704	0.3
515.053	0.3
515.401	0.3
515.75	0.3
516.098	0.3
516.447	0.3
516.795	0.31
517.143	0.3
517.491	0.3
517.839	0.3
518.188	0.31
518.536	0.31
518.884	0.31
519.232	0.31
519.58	0.31
519.928	0.31
520.275	0.31
520.623	0.32
520.971	0.32
521.319	0.33
521.666	0.32
522.014	0.32
522.362	0.33
522.709	0.33
523.057	0.33
523.404	0.33
523.752	0.33
524.099	0.33
524.446	0.33
524.794	0.34
525.141	0.33
525.488	0.33
525.835	0.34
526.182	0.34
526.529	0.33
526.876	0.34
527.223	0.34
527.57	0.34
527.917	0.34
528.264	0.35
528.611	0.34
528.958	0.35
529.304	0.35
529.651	0.34
529.998	0.35
530.344	0.35
530.691	0.35
531.037	0.35
531.384	0.36
531.73	0.35
532.076	0.36
532.423	0.36
532.769	0.36
533.115	0.36
533.461	0.36
533.807	0.36
534.154	0.36
534.5	0.36
534.846	0.36
535.192	0.36
535.537	0.36
535.883	0.36
536.229	0.37
536.575	0.37
536.921	0.37
